sample_id,task,anchor,strategy,definition,metric,threshold,threshold_label,observed_horizon,measurement_limit,is_right_censored,availability,interpretation_note,sample_cluster
reasoning_long_generation_4,reasoning_long_generation,16,snapkv,relative_to_full_cache_delta_nll,average_delta_nll,0.05,0.05,33,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,16,snapkv,absolute_average_delta_nll,average_delta_nll,0.1,0.1,33,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,16,snapkv,relative_to_full_cache_delta_nll,average_delta_nll,0.1,0.1,33,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,16,snapkv,absolute_average_delta_nll,average_delta_nll,0.25,0.25,62,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,16,snapkv,relative_to_full_cache_delta_nll,average_delta_nll,0.25,0.25,62,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,16,snapkv,absolute_running_max_delta_nll,running_max_delta_nll,0.05,0.05,6,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,16,snapkv,absolute_running_max_delta_nll,running_max_delta_nll,0.1,0.1,6,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,16,snapkv,absolute_running_max_delta_nll,running_max_delta_nll,0.25,0.25,32,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,16,snapkv,absolute_running_max_delta_nll,running_max_delta_nll,0.5,0.5,32,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,16,v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.01,0.01,32,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,16,v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.01,0.01,32,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,16,v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.05,0.05,33,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,16,v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.05,0.05,33,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,16,v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.1,0.1,33,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,16,v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.1,0.1,33,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,16,v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.25,0.25,62,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,16,v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.25,0.25,62,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,16,v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.05,0.05,1,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,16,v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.1,0.1,1,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,16,v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.25,0.25,6,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,16,v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.5,0.5,32,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,attention_weighted_v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.01,0.01,24,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,attention_weighted_v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.01,0.01,24,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,attention_weighted_v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.05,0.05,24,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,attention_weighted_v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.05,0.05,24,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,attention_weighted_v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.1,0.1,30,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,attention_weighted_v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.1,0.1,30,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,attention_weighted_v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.25,0.25,45,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,attention_weighted_v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.25,0.25,45,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,attention_weighted_v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.05,0.05,1,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,attention_weighted_v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.1,0.1,24,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,attention_weighted_v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.25,0.25,24,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,attention_weighted_v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.5,0.5,24,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,future_attention_oracle,absolute_average_delta_nll,average_delta_nll,0.01,0.01,24,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,future_attention_oracle,relative_to_full_cache_delta_nll,average_delta_nll,0.01,0.01,24,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,future_attention_oracle,absolute_average_delta_nll,average_delta_nll,0.05,0.05,24,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,future_attention_oracle,relative_to_full_cache_delta_nll,average_delta_nll,0.05,0.05,24,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,future_attention_oracle,absolute_average_delta_nll,average_delta_nll,0.1,0.1,30,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,future_attention_oracle,relative_to_full_cache_delta_nll,average_delta_nll,0.1,0.1,30,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,future_attention_oracle,absolute_average_delta_nll,average_delta_nll,0.25,0.25,52,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,future_attention_oracle,relative_to_full_cache_delta_nll,average_delta_nll,0.25,0.25,52,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,future_attention_oracle,absolute_running_max_delta_nll,running_max_delta_nll,0.05,0.05,24,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,future_attention_oracle,absolute_running_max_delta_nll,running_max_delta_nll,0.1,0.1,24,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,future_attention_oracle,absolute_running_max_delta_nll,running_max_delta_nll,0.25,0.25,24,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,future_attention_oracle,absolute_running_max_delta_nll,running_max_delta_nll,0.5,0.5,24,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,snapkv,absolute_average_delta_nll,average_delta_nll,0.01,0.01,24,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,snapkv,relative_to_full_cache_delta_nll,average_delta_nll,0.01,0.01,24,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,snapkv,absolute_average_delta_nll,average_delta_nll,0.05,0.05,30,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,snapkv,relative_to_full_cache_delta_nll,average_delta_nll,0.05,0.05,30,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,snapkv,absolute_average_delta_nll,average_delta_nll,0.1,0.1,30,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,snapkv,relative_to_full_cache_delta_nll,average_delta_nll,0.1,0.1,30,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,snapkv,absolute_average_delta_nll,average_delta_nll,0.25,0.25,52,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,snapkv,relative_to_full_cache_delta_nll,average_delta_nll,0.25,0.25,52,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,snapkv,absolute_running_max_delta_nll,running_max_delta_nll,0.05,0.05,24,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,snapkv,absolute_running_max_delta_nll,running_max_delta_nll,0.1,0.1,24,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,snapkv,absolute_running_max_delta_nll,running_max_delta_nll,0.25,0.25,24,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,snapkv,absolute_running_max_delta_nll,running_max_delta_nll,0.5,0.5,24,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.01,0.01,24,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.01,0.01,24,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.05,0.05,30,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.05,0.05,30,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.1,0.1,30,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.1,0.1,30,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.25,0.25,52,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.25,0.25,52,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.05,0.05,24,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.1,0.1,24,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.25,0.25,24,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
reasoning_long_generation_4,reasoning_long_generation,48,v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.5,0.5,24,64,False,available,max observed H satisfying threshold,reasoning_long_generation::reasoning_long_generation_4
synthetic_niah_0,niah_single_1,0,attention_weighted_v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.01,0.01,31,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,attention_weighted_v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.01,0.01,31,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,attention_weighted_v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.05,0.05,32,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,attention_weighted_v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.05,0.05,32,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,attention_weighted_v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.1,0.1,37,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,attention_weighted_v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.1,0.1,37,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,attention_weighted_v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.25,0.25,64,64,True,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,attention_weighted_v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.25,0.25,64,64,True,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,attention_weighted_v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.05,0.05,31,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,attention_weighted_v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.1,0.1,31,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,attention_weighted_v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.25,0.25,31,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,attention_weighted_v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.5,0.5,31,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,future_attention_oracle,absolute_average_delta_nll,average_delta_nll,0.01,0.01,31,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,future_attention_oracle,relative_to_full_cache_delta_nll,average_delta_nll,0.01,0.01,31,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,future_attention_oracle,absolute_average_delta_nll,average_delta_nll,0.05,0.05,32,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,future_attention_oracle,relative_to_full_cache_delta_nll,average_delta_nll,0.05,0.05,32,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,future_attention_oracle,absolute_average_delta_nll,average_delta_nll,0.1,0.1,37,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,future_attention_oracle,relative_to_full_cache_delta_nll,average_delta_nll,0.1,0.1,37,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,future_attention_oracle,absolute_average_delta_nll,average_delta_nll,0.25,0.25,64,64,True,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,future_attention_oracle,relative_to_full_cache_delta_nll,average_delta_nll,0.25,0.25,64,64,True,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,future_attention_oracle,absolute_running_max_delta_nll,running_max_delta_nll,0.05,0.05,31,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,future_attention_oracle,absolute_running_max_delta_nll,running_max_delta_nll,0.1,0.1,31,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,future_attention_oracle,absolute_running_max_delta_nll,running_max_delta_nll,0.25,0.25,31,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,future_attention_oracle,absolute_running_max_delta_nll,running_max_delta_nll,0.5,0.5,31,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,snapkv,absolute_average_delta_nll,average_delta_nll,0.01,0.01,31,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,snapkv,relative_to_full_cache_delta_nll,average_delta_nll,0.01,0.01,31,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,snapkv,absolute_average_delta_nll,average_delta_nll,0.05,0.05,32,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,snapkv,relative_to_full_cache_delta_nll,average_delta_nll,0.05,0.05,32,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,snapkv,absolute_average_delta_nll,average_delta_nll,0.1,0.1,37,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,snapkv,relative_to_full_cache_delta_nll,average_delta_nll,0.1,0.1,37,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,snapkv,absolute_average_delta_nll,average_delta_nll,0.25,0.25,64,64,True,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,snapkv,relative_to_full_cache_delta_nll,average_delta_nll,0.25,0.25,64,64,True,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,snapkv,absolute_running_max_delta_nll,running_max_delta_nll,0.05,0.05,31,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,snapkv,absolute_running_max_delta_nll,running_max_delta_nll,0.1,0.1,31,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,snapkv,absolute_running_max_delta_nll,running_max_delta_nll,0.25,0.25,31,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,snapkv,absolute_running_max_delta_nll,running_max_delta_nll,0.5,0.5,31,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.01,0.01,31,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.01,0.01,31,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.05,0.05,32,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.05,0.05,32,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.1,0.1,37,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.1,0.1,37,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.25,0.25,64,64,True,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.25,0.25,64,64,True,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.05,0.05,31,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.1,0.1,31,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.25,0.25,31,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,0,v_ridge_leverage,absolute_running_max_delta_nll,running_max_delta_nll,0.5,0.5,31,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,attention_weighted_v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.01,0.01,60,64,False,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,attention_weighted_v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.01,0.01,60,64,False,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,attention_weighted_v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.05,0.05,64,64,True,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,attention_weighted_v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.05,0.05,64,64,True,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,attention_weighted_v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.1,0.1,64,64,True,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,attention_weighted_v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.1,0.1,64,64,True,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,attention_weighted_v_ridge_leverage,absolute_average_delta_nll,average_delta_nll,0.25,0.25,64,64,True,available,max observed H satisfying threshold,niah_single_1::synthetic_niah_0
synthetic_niah_0,niah_single_1,16,attention_weighted_v_ridge_leverage,relative_to_full_cache_delta_nll,average_delta_nll,0.25,0.25,64,64,True,available_but_equivalent,delta_nll is already NLL(compressed)-NLL(full); not an independent definition,niah_single_1::synthetic_niah_0
